,date,batch_id,location,current_hop,external_storage,thermal_shipper_temp_reading,room_temp_reading,room_humidity_reading,item_expiry_hours,ultra_low_temperature_freezer_hours,out_of_bound_temperature_hours,refrigeration_temperature_hours
0,04/29/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,92,203,637,0,0
0,04/29/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,204,636,0,0
0,04/29/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,205,635,0,0
0,04/28/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,94,206,634,0,0
0,04/28/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,207,633,0,0
0,04/28/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,208,632,0,0
0,04/28/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,209,631,0,0
0,04/28/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,210,630,0,0
0,04/28/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,211,629,0,0
0,04/28/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,212,628,0,0
0,04/28/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,213,627,0,0
0,04/28/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,214,626,0,0
0,04/28/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,215,625,0,0
0,04/28/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,216,624,0,0
0,04/28/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,92,217,623,0,0
0,04/28/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,218,622,0,0
0,04/28/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,219,621,0,0
0,04/28/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,220,620,0,0
0,04/28/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,221,619,0,0
0,04/28/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,222,618,0,0
0,04/28/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,223,617,0,0
0,04/28/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,94,224,616,0,0
0,04/28/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,225,615,0,0
0,04/28/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,226,614,0,0
0,04/28/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,91,227,613,0,0
0,04/28/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,228,612,0,0
0,04/28/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,229,611,0,0
0,04/27/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,92,230,610,0,0
0,04/27/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,231,609,0,0
0,04/27/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,232,608,0,0
0,04/27/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,233,607,0,0
0,04/27/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,234,606,0,0
0,04/27/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,235,605,0,0
0,04/27/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,236,604,0,0
0,04/27/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,237,603,0,0
0,04/27/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,238,602,0,0
0,04/27/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,93,239,601,0,0
0,04/27/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,240,600,0,0
0,04/27/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,241,599,0,0
0,04/27/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,242,598,0,0
0,04/27/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,94,243,597,0,0
0,04/27/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,244,596,0,0
0,04/27/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,245,595,0,0
0,04/27/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,246,594,0,0
0,04/27/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,247,593,0,0
0,04/27/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,248,592,0,0
0,04/27/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,249,591,0,0
0,04/27/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,250,590,0,0
0,04/27/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,251,589,0,0
0,04/27/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,252,588,0,0
0,04/27/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,253,587,0,0
0,04/26/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,254,586,0,0
0,04/26/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,255,585,0,0
0,04/26/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,256,584,0,0
0,04/26/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,257,583,0,0
0,04/26/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,258,582,0,0
0,04/26/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,259,581,0,0
0,04/26/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,260,580,0,0
0,04/26/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,261,579,0,0
0,04/26/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,91,262,578,0,0
0,04/26/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,263,577,0,0
0,04/26/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,264,576,0,0
0,04/26/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,265,575,0,0
0,04/26/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,266,574,0,0
0,04/26/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,267,573,0,0
0,04/26/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,268,572,0,0
0,04/26/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,269,571,0,0
0,04/26/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,270,570,0,0
0,04/26/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,271,569,0,0
0,04/26/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,272,568,0,0
0,04/26/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,273,567,0,0
0,04/26/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,274,566,0,0
0,04/26/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,275,565,0,0
0,04/26/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,276,564,0,0
0,04/26/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,277,563,0,0
0,04/25/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,278,562,0,0
0,04/25/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,279,561,0,0
0,04/25/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,93,280,560,0,0
0,04/25/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,281,559,0,0
0,04/25/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,282,558,0,0
0,04/25/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,283,557,0,0
0,04/25/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,284,556,0,0
0,04/25/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,285,555,0,0
0,04/25/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,286,554,0,0
0,04/25/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,287,553,0,0
0,04/25/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,288,552,0,0
0,04/25/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,289,551,0,0
0,04/25/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,290,550,0,0
0,04/25/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,291,549,0,0
0,04/25/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,292,548,0,0
0,04/25/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,293,547,0,0
0,04/25/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,294,546,0,0
0,04/25/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,295,545,0,0
0,04/25/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,296,544,0,0
0,04/25/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,297,543,0,0
0,04/25/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,298,542,0,0
0,04/25/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,93,299,541,0,0
0,04/25/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,300,540,0,0
0,04/25/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,93,301,539,0,0
0,04/24/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,94,302,538,0,0
0,04/24/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,303,537,0,0
0,04/24/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,304,536,0,0
0,04/24/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,305,535,0,0
0,04/24/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,306,534,0,0
0,04/24/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,307,533,0,0
0,04/24/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,308,532,0,0
0,04/24/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,309,531,0,0
0,04/24/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,92,310,530,0,0
0,04/24/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,311,529,0,0
0,04/24/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,92,312,528,0,0
0,04/24/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,91,313,527,0,0
0,04/24/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,314,526,0,0
0,04/24/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,315,525,0,0
0,04/24/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,316,524,0,0
0,04/24/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,94,317,523,0,0
0,04/24/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,318,522,0,0
0,04/24/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,319,521,0,0
0,04/24/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,320,520,0,0
0,04/24/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,321,519,0,0
0,04/24/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,322,518,0,0
0,04/24/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,323,517,0,0
0,04/24/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,324,516,0,0
0,04/24/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,325,515,0,0
0,04/23/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,326,514,0,0
0,04/23/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,327,513,0,0
0,04/23/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,328,512,0,0
0,04/23/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,329,511,0,0
0,04/23/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,330,510,0,0
0,04/23/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,331,509,0,0
0,04/23/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,332,508,0,0
0,04/23/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,333,507,0,0
0,04/23/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,334,506,0,0
0,04/23/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,335,505,0,0
0,04/23/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,336,504,0,0
0,04/23/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,337,503,0,0
0,04/23/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,338,502,0,0
0,04/23/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,339,501,0,0
0,04/23/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,340,500,0,0
0,04/23/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,341,499,0,0
0,04/23/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,342,498,0,0
0,04/23/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,343,497,0,0
0,04/23/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,344,496,0,0
0,04/23/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,345,495,0,0
0,04/23/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,346,494,0,0
0,04/23/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,347,493,0,0
0,04/23/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,91,348,492,0,0
0,04/23/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,349,491,0,0
0,04/22/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,350,490,0,0
0,04/22/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,351,489,0,0
0,04/22/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,94,352,488,0,0
0,04/22/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,353,487,0,0
0,04/22/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,354,486,0,0
0,04/22/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,91,355,485,0,0
0,04/22/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,93,356,484,0,0
0,04/22/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,93,357,483,0,0
0,04/22/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,358,482,0,0
0,04/22/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-61,8,93,359,481,0,0
0,04/22/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,360,480,0,0
0,04/22/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,361,479,0,0
0,04/22/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,362,478,0,0
0,04/22/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,363,477,0,0
0,04/22/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,364,476,0,0
0,04/22/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,365,475,0,0
0,04/22/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,366,474,0,0
0,04/22/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,94,367,473,0,0
0,04/22/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,368,472,0,0
0,04/22/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,369,471,0,0
0,04/22/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,370,470,0,0
0,04/22/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,371,469,0,0
0,04/22/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,372,468,0,0
0,04/22/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,373,467,0,0
0,04/21/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,374,466,0,0
0,04/21/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,375,465,0,0
0,04/21/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,376,464,0,0
0,04/21/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,377,463,0,0
0,04/21/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,378,462,0,0
0,04/21/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,379,461,0,0
0,04/21/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,92,380,460,0,0
0,04/21/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,381,459,0,0
0,04/21/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,382,458,0,0
0,04/21/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,383,457,0,0
0,04/21/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,93,384,456,0,0
0,04/21/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,94,385,455,0,0
0,04/21/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,386,454,0,0
0,04/21/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,387,453,0,0
0,04/21/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,388,452,0,0
0,04/21/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,389,451,0,0
0,04/21/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,390,450,0,0
0,04/21/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,391,449,0,0
0,04/21/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,392,448,0,0
0,04/21/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,393,447,0,0
0,04/21/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,394,446,0,0
0,04/21/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,94,395,445,0,0
0,04/21/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,396,444,0,0
0,04/21/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,397,443,0,0
0,04/20/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,398,442,0,0
0,04/20/2021 22:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,399,441,0,0
0,04/20/2021 21:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,400,440,0,0
0,04/20/2021 20:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,94,401,439,0,0
0,04/20/2021 19:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,402,438,0,0
0,04/20/2021 18:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,403,437,0,0
0,04/20/2021 17:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,404,436,0,0
0,04/20/2021 16:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,405,435,0,0
0,04/20/2021 15:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,406,434,0,0
0,04/20/2021 14:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,407,433,0,0
0,04/20/2021 13:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,408,432,0,0
0,04/20/2021 12:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,409,431,0,0
0,04/20/2021 11:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,410,430,0,0
0,04/20/2021 10:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,411,429,0,0
0,04/20/2021 9:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,412,428,0,0
0,04/20/2021 8:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,413,427,0,0
0,04/20/2021 7:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,414,426,0,0
0,04/20/2021 6:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,415,425,0,0
0,04/20/2021 5:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,94,416,424,0,0
0,04/20/2021 4:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,417,423,0,0
0,04/20/2021 3:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,418,422,0,0
0,04/20/2021 2:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,419,421,0,0
0,04/20/2021 1:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,420,420,0,0
0,04/20/2021 0:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,421,419,0,0
0,04/19/2021 23:00,batch008,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,422,418,0,0
